# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	118687	119151	+	KEBBGD_00106		Organic hydroperoxide resistance transcriptional regulator	RefSeq:WP_037422885.1, SO:0001217, UniParc:UPI0004E65C09, UniRef:UniRef100_A0A7G2JFY8, UniRef:UniRef50_D2U8A9, UniRef:UniRef90_A0A2X4U2A9
contig_1	cds	119307	119732	+	KEBBGD_00107	osmC	Organic hydroperoxide resistance protein	COG:COG1764, COG:V, EC:1.11.1.28, KEGG:K04063, RefSeq:WP_037422882.1, SO:0001217, UniParc:UPI0004E79E0A, UniRef:UniRef100_A0A7G2JIH2, UniRef:UniRef50_A0A0U3W8T7, UniRef:UniRef90_A0A0E1NGU0
contig_1	cds	119958	121652	+	KEBBGD_00108	eptB	kdo(2)-lipid A phosphoethanolamine 7''-transferase	EC:2.7.8.42, GO:0008484, KEGG:K12975, SO:0001217, UniRef:UniRef50_A0A0F7HAM9, UniRef:UniRef90_UPI002981A3FB
contig_1	cds	121773	122363	+	KEBBGD_00109	uhpA	transcriptional regulator UhpA	COG:COG2197, COG:TK, GO:0003677, GO:0006355, KEGG:K07686, RefSeq:WP_186427682.1, SO:0001217, UniParc:UPI00076F3B7A, UniRef:UniRef100_UPI00076F3B7A, UniRef:UniRef50_A0A0E1NG54, UniRef:UniRef90_A0A240A8R9
contig_1	cds	122363	123904	+	KEBBGD_00110	uhpB	signal transduction histidine-protein kinase/phosphatase UhpB	EC:2.7.13.3, GO:0000155, GO:0000160, SO:0001217, UniRef:UniRef50_A0A379Y690, UniRef:UniRef90_A0A379ZFU0
contig_1	cds	123999	125330	+	KEBBGD_00111	uhpC	Regulatory protein uhpC	COG:COG2271, COG:G, RefSeq:WP_037422872.1, SO:0001217, UniParc:UPI0004E6DF57, UniRef:UniRef100_UPI0004E6DF57, UniRef:UniRef50_P09836, UniRef:UniRef90_A0A379Y8B4
contig_1	tRNA	125451	125527	+	KEBBGD_00112	trnP	tRNA-Pro(tgg)	SO:0000268
contig_1	cds	125935	127626	+	KEBBGD_00113	chiA	Chitinase A	COG:COG3325, COG:G, EC:3.2.1.14, GO:0000272, GO:0006032, GO:0008061, GO:0008843, RefSeq:WP_037422869.1, SO:0001217, UniParc:UPI0004E6C44E, UniRef:UniRef100_A0A7G2JHQ2, UniRef:UniRef50_P41684, UniRef:UniRef90_P07254
contig_1	cds	128235	129842	+	KEBBGD_00114	dppA	dipeptide ABC transporter periplasmic-binding protein DppA	COG:COG0747, COG:E, EC:7.4.2.9, GO:0030288, GO:0042938, GO:0071916, KEGG:K12368, SO:0001217, UniRef:UniRef50_P23847, UniRef:UniRef90_A0A084A593
contig_1	cds	130012	131031	+	KEBBGD_00115	dppB	dipeptide ABC transporter permease DppB	COG:COG0601, COG:EP, EC:7.4.2.-, KEGG:K12369, RefSeq:WP_037422863.1, SO:0001217, UniParc:UPI00055EB514, UniRef:UniRef100_A0A7G2JFA6, UniRef:UniRef50_P0AEF8, UniRef:UniRef90_A0A564ITM9
contig_1	cds	131043	131945	+	KEBBGD_00116	dppC	dipeptide ABC transporter permease DppC	COG:COG1173, COG:EP, EC:7.4.2.-, GO:0055085, RefSeq:WP_037422861.1, SO:0001217, UniParc:UPI0004E6BD1C, UniRef:UniRef100_A0A4Z0E2S6, UniRef:UniRef50_P0AEG1, UniRef:UniRef90_A1JSU7
contig_1	cds	131960	132940	+	KEBBGD_00117	dppD	dipeptide ABC transporter ATP-binding protein	COG:COG0444, COG:EP, EC:7.4.2.-, GO:0000166, GO:0005524, GO:0015833, RefSeq:WP_037422859.1, SO:0001217, UniParc:UPI0004E6C5E3, UniRef:UniRef100_A0A7G2JFZ9, UniRef:UniRef50_P0AAG0, UniRef:UniRef90_W0LDP7
contig_1	cds	132937	133926	+	KEBBGD_00118	dppF	dipeptide ABC transporter ATP-binding subunit DppF	COG:COG4608, COG:E, EC:7.4.2.9, GO:0016020, GO:0042938, GO:0071916, RefSeq:WP_037422857.1, SO:0001217, UniParc:UPI0004E64A56, UniRef:UniRef100_A0A7G2JII2, UniRef:UniRef50_P37313, UniRef:UniRef90_A0A0F6KPU8
contig_1	cds	133926	134057	+	KEBBGD_00119		hypothetical protein	
contig_1	cds	134264	135916	-	KEBBGD_00120	bcsG	cellulose biosynthesis protein BcsG	EC:2.7.8.-, GO:0030244, SO:0001217, UniRef:UniRef50_P37659, UniRef:UniRef90_A0A7W4F5J6
contig_1	cds	135913	136116	-	KEBBGD_00121	bcsF	cellulose biosynthesis protein BcsF	GO:0052324, RefSeq:WP_037422854.1, SO:0001217, UniParc:UPI0004E711ED, UniRef:UniRef100_A0A7G2JGK6, UniRef:UniRef50_A0AAN0KDB9, UniRef:UniRef90_A0AAP8PVF9
contig_1	cds	136103	137671	-	KEBBGD_00122	bcsE	cellulose biosynthesis protein BcsE	GO:0035438, SO:0001217, UniRef:UniRef50_A1JSU1, UniRef:UniRef90_UPI002177DC4C
contig_1	cds	137871	138062	+	KEBBGD_00123	bcsR	cellulose biosynthesis protein BcsR	RefSeq:WP_037422848.1, SO:0001217, UniParc:UPI0004E619D9, UniRef:UniRef100_A0A7G2JIH5, UniRef:UniRef50_A0A0H3I342, UniRef:UniRef90_A8G816
contig_1	cds	138066	138803	+	KEBBGD_00124	bcsQ	cellulose biosynthesis protein BcsQ	GO:0090540, SO:0001217, UniRef:UniRef50_D8ML96, UniRef:UniRef90_A0A7G2JHR5
contig_1	cds	138800	141403	+	KEBBGD_00125	bcsA	UDP-forming cellulose synthase catalytic subunit	EC:2.4.1.12, GO:0006011, GO:0016020, GO:0016760, GO:0030244, GO:0035438, KEGG:K00694, SO:0001217, UniRef:UniRef50_Q3IER5, UniRef:UniRef90_UPI0021778B31
contig_1	cds	141459	143768	+	KEBBGD_00126	bcsB	cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB	SO:0001217, UniRef:UniRef50_A0A0G4JSU0, UniRef:UniRef90_UPI0009F7A6CF
contig_1	cds	143774	144886	+	KEBBGD_00127	bcsZ	cellulose synthase complex periplasmic endoglucanase BcsZ	EC:3.2.1.4, GO:0004553, GO:0005975, SO:0001217, UniRef:UniRef50_P37651, UniRef:UniRef90_A0A7W4I076
contig_1	cds	144868	148341	+	KEBBGD_00128	bcsC	cellulose synthase complex outer membrane protein BcsC	GO:0005515, GO:0019867, GO:0030244, KEGG:K20543, SO:0001217, UniRef:UniRef50_A0A7T9XX68, UniRef:UniRef90_A0A5Q2V7L9
contig_1	cds	148632	150638	+	KEBBGD_00129	hmsP	biofilm formation regulator HmsP	EC:3.1.4.52, GO:0007165, KEGG:K26149, SO:0001217, UniRef:UniRef50_H3RIS9, UniRef:UniRef90_A0A5Q2VDR1
contig_1	cds	150932	152221	+	KEBBGD_00130	dctA	C4-dicarboxylate transport protein	COG:C, COG:COG1301, GO:0005886, GO:0015138, GO:0015141, GO:0015366, GO:0070778, RefSeq:WP_261163616.1, SO:0001217, UniParc:UPI00217B4591, UniRef:UniRef100_UPI00217B4591, UniRef:UniRef50_Q885Z9, UniRef:UniRef90_A8G823
contig_1	cds	152501	153994	+	KEBBGD_00131		Peptidase M16 inactive domain	RefSeq:WP_261444404.1, SO:0001217, UniParc:UPI00217B24E8, UniRef:UniRef100_UPI00217B24E8, UniRef:UniRef50_P37648, UniRef:UniRef90_A0A379ZDN8
contig_1	cds	154017	154298	-	KEBBGD_00132	ppiC	peptidylprolyl isomerase PpiC	COG:COG0760, COG:O, EC:5.2.1.8, RefSeq:WP_037422904.1, SO:0001217, UniParc:UPI0004E73F43, UniRef:UniRef100_A0A9C7V6C5, UniRef:UniRef50_P0A9L5, UniRef:UniRef90_A0A2X4TP35
contig_1	cds	154408	156432	+	KEBBGD_00133	rep	DNA helicase Rep	COG:COG0210, COG:L, EC:3.6.4.12, EC:5.6.2.4, GO:0003678, GO:0006268, KEGG:K03656, RefSeq:WP_261444405.1, SO:0001217, UniParc:UPI00217880CD, UniRef:UniRef100_UPI00217880CD, UniRef:UniRef50_P09980, UniRef:UniRef90_A0A085G3A6
contig_1	cds	156612	158108	-	KEBBGD_00134	ppx	exopolyphosphatase	EC:3.6.1.11, EC:3.6.1.40, GO:0000287, GO:0004309, GO:0006798, KEGG:K01524, RefSeq:WP_037422819.1, SO:0001217, UniParc:UPI0004E7A4C8, UniRef:UniRef100_A0A7G2JHS5, UniRef:UniRef50_P25552, UniRef:UniRef90_A0A7G2JHS5
contig_1	cds	158115	159401	-	KEBBGD_00135	rhlB	ATP-dependent RNA helicase RhlB	COG:COG0513, COG:L, EC:3.6.4.13, GO:0003676, GO:0003689, GO:0003723, GO:0003724, GO:0005524, GO:0005829, GO:0006401, GO:0016887, GO:0061775, GO:0140584, GO:0140665, GO:0140849, RefSeq:WP_037422816.1, SO:0001217, UniParc:UPI0004E630D4, UniRef:UniRef100_A0A7G2JGB6, UniRef:UniRef50_Q8EJQ5, UniRef:UniRef90_Q8ZAD8
contig_1	ncRNA-region	159461	159548	+			TrxA 5' UTR thermometer	RFAM:RF02773, SO:0002168
contig_1	cds	159519	159845	+	KEBBGD_00136	trxA	thioredoxin TrxA	COG:COG3118, COG:O, GO:0006662, GO:0015035, RefSeq:WP_037422813.1, SO:0001217, UniParc:UPI0004E79F9C, UniRef:UniRef100_A0A1W5DGX6, UniRef:UniRef50_A0A0T9QC36, UniRef:UniRef90_W0LDF6
contig_1	cds	160425	161684	+	KEBBGD_00137	rho	transcription termination factor Rho	COG:COG1158, COG:K, EC:3.6.4.-, GO:0003723, GO:0004386, GO:0005524, GO:0005829, GO:0006353, GO:0008186, GO:0016887, KEGG:K03628, RefSeq:WP_037422810.1, SO:0001217, UniParc:UPI0004E6602B, UniRef:UniRef100_A0A240AA79, UniRef:UniRef50_P0AG30, UniRef:UniRef90_P57652
contig_1	cds	162014	163096	+	KEBBGD_00138	wecA	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase	COG:COG0472, COG:M, EC:2.7.8.33, GO:0000287, GO:0009103, GO:0009246, GO:0009276, GO:0016020, GO:0016780, GO:0030145, GO:0036380, SO:0001217, UniRef:UniRef50_P0AC78, UniRef:UniRef90_L0MCW2
contig_1	cds	163114	164169	+	KEBBGD_00139	wzzE	ECA polysaccharide chain length modulation protein	COG:COG3765, COG:M, GO:0009103, GO:0009246, GO:0016020, KEGG:K05790, SO:0001217, UniRef:UniRef50_P0AG00, UniRef:UniRef90_A8G832
contig_1	cds	164191	165384	+	KEBBGD_00140	wecB	non-hydrolyzing UDP-N-acetylglucosamine 2-epimerase	COG:COG0381, COG:M, EC:5.1.3.14, GO:0008761, KEGG:K01791, SO:0001217, UniRef:UniRef50_P27828, UniRef:UniRef90_D4E012
contig_1	cds	165381	166643	+	KEBBGD_00141	wecC	UDP-N-acetyl-D-mannosamine dehydrogenase	COG:COG0677, COG:M, EC:1.1.1.336, GO:0009246, GO:0051287, GO:0089714, KEGG:K02472, RefSeq:WP_037422801.1, SO:0001217, UniParc:UPI0004E67D8F, UniRef:UniRef100_UPI0004E67D8F, UniRef:UniRef50_P27829, UniRef:UniRef90_A0A240ABM8
contig_1	cds	166634	167707	+	KEBBGD_00142	rffG	dTDP-glucose 4,6-dehydratase	COG:COG1088, COG:M, EC:4.2.1.46, GO:0008460, GO:0009225, RefSeq:WP_200875996.1, SO:0001217, UniParc:UPI0004E62369, UniRef:UniRef100_UPI0004E62369, UniRef:UniRef50_A0A941DWP1, UniRef:UniRef90_A0A084A566
contig_1	cds	167760	168641	+	KEBBGD_00143	rfbA	glucose-1-phosphate thymidylyltransferase RfbA	EC:2.7.7.24, GO:0000271, GO:0008879, GO:0019305, KEGG:K00973, RefSeq:WP_037422800.1, SO:0001217, UniParc:UPI0004E7815A, UniRef:UniRef100_UPI0004E7815A, UniRef:UniRef50_P55257, UniRef:UniRef90_A0A5C7CIC3
contig_1	cds	168619	169344	+	KEBBGD_00144	rffC	dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase	EC:2.3.1.210, GO:0008080, SO:0001217, UniRef:UniRef50_Q6CZE7, UniRef:UniRef90_UPI00383B744B
contig_1	cds	169331	170461	+	KEBBGD_00145	rffA	dTDP-4-amino-4,6-dideoxygalactose transaminase	COG:COG0399, COG:M, EC:2.6.1.59, GO:0009246, GO:0019180, KEGG:K02805, SO:0001217, UniRef:UniRef50_P27833, UniRef:UniRef90_A0A5C7CJM0
contig_1	cds	170463	171713	+	KEBBGD_00146	wzxE	lipid III flippase WzxE	COG:COG2244, COG:M, GO:0009246, GO:0016020, KEGG:K16693, SO:0001217, UniRef:UniRef50_P0AAA7, UniRef:UniRef90_W0LDG3
contig_1	cds	171710	172795	+	KEBBGD_00147	wecF	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase	EC:2.4.1.325, GO:0005886, GO:0008417, GO:0009246, GO:0036065, GO:0102031, KEGG:K12582, SO:0001217, UniRef:UniRef50_P56258, UniRef:UniRef90_A8G840
contig_1	cds	172792	174168	+	KEBBGD_00148	wzyE	ECA oligosaccharide polymerase	EC:2.4.99.27, GO:0005886, GO:0009246, GO:0016020, KEGG:K02853, RefSeq:WP_061808159.1, SO:0001217, UniParc:UPI00076F3D43, UniRef:UniRef100_A0A7G2JG28, UniRef:UniRef50_P27835, UniRef:UniRef90_A8G841
contig_1	cds	174186	174926	+	KEBBGD_00149	wecG	lipopolysaccharide N-acetylmannosaminouronosyltransferase	COG:COG1922, COG:M, EC:2.4.1.180, GO:0009246, GO:0047241, RefSeq:WP_403348809.1, SO:0001217, UniParc:UPI00383BEF8E, UniRef:UniRef100_UPI00383BEF8E, UniRef:UniRef50_P27836, UniRef:UniRef90_A8G842
contig_1	cds	175296	176699	+	KEBBGD_00150	thrP	bifunctional threonine/serine APC transporter ThrP	COG:COG1113, COG:E, GO:0015194, GO:0015195, RefSeq:WP_130382720.1, SO:0001217, UniParc:UPI00076F37DB, UniRef:UniRef100_A0A7G2JGQ1, UniRef:UniRef50_P27837, UniRef:UniRef90_D4E022
contig_1	tRNA	176835	176911	+	KEBBGD_00151	trnR	tRNA-Arg(ccg)	SO:0001036
contig_1	tRNA	176976	177051	+	KEBBGD_00152	trnH	tRNA-His(gtg)	SO:0000262
contig_1	tRNA	177095	177181	+	KEBBGD_00153	trnL	tRNA-Leu(cag)	SO:0000264
contig_1	tRNA	177258	177334	+	KEBBGD_00154	trnP	tRNA-Pro(tgg)	SO:0000268
contig_1	ncRNA-region	177367	177494	+			RtT RNA	RFAM:RF00391, SO:0005836
contig_1	cds	177463	177555	-	KEBBGD_00155		hypothetical protein	
contig_1	ncRNA	177875	178093	+	KEBBGD_00156	GlmZ_SraJ	GlmZ RNA activator of glmS mRNA	RFAM:RF00083, SO:0000655
contig_1	ncRNA	177877	178035	+	KEBBGD_00157	GlmY_tke1	Glm Y RNA activator of glmS mRNA	RFAM:RF00128, SO:0000655
contig_1	cds	178326	179522	-	KEBBGD_00158	hemY	protoheme IX biogenesis protein HemY	COG:COG3071, COG:S, GO:0005515, GO:0016020, GO:0042168, RefSeq:WP_130382718.1, SO:0001217, UniParc:UPI00102B8D67, UniRef:UniRef100_UPI00102B8D67, UniRef:UniRef50_P0ACB7, UniRef:UniRef90_A0A240AAY6
contig_1	cds	179526	180650	-	KEBBGD_00159	hemX	uroporphyrinogen-III C-methyltransferase	COG:COG2959, COG:R, EC:2.1.1.107, KEGG:K02496, RefSeq:WP_037422776.1, SO:0001217, UniParc:UPI0004E71AD9, UniRef:UniRef100_A0A7G2JIJ9, UniRef:UniRef50_A0A3S4EFV5, UniRef:UniRef90_A0A240AB45
contig_1	cds	180668	181369	-	KEBBGD_00160	hemD	uroporphyrinogen-III synthase	COG:COG1587, COG:H, EC:4.2.1.75, GO:0004852, GO:0006780, SO:0001217, UniRef:UniRef50_W0LER5, UniRef:UniRef90_A0A7W4F5L5
contig_1	cds	181411	182352	-	KEBBGD_00161	hemC	hydroxymethylbilane synthase	COG:COG0181, COG:H, EC:2.5.1.61, GO:0004418, GO:0005737, GO:0006782, GO:0033014, KEGG:K01749, RefSeq:WP_186427694.1, SO:0001217, UniParc:UPI00076F3649, UniRef:UniRef100_A0A7G2JGD3, UniRef:UniRef50_P06983, UniRef:UniRef90_A8G848
contig_1	cds	182669	185221	+	KEBBGD_00162		Adenylate cyclase	RefSeq:WP_061808156.1, SO:0001217, UniParc:UPI00076F3CC8, UniRef:UniRef100_A0A7G2JFE8, UniRef:UniRef90_B8B1P2
contig_1	cds	185268	185588	-	KEBBGD_00163	cyaY	iron donor protein CyaY	COG:COG1965, COG:P, GO:0005506, GO:0005829, GO:0008198, GO:0008199, GO:0016226, RefSeq:WP_037426825.1, SO:0001217, UniParc:UPI0004E702CF, UniRef:UniRef100_A0A7G2JFF6, UniRef:UniRef50_P27838, UniRef:UniRef90_A8G850
contig_1	cds	185661	185864	+	KEBBGD_00164	lptM	LPS translocon maturation chaperone LptM	SO:0001217, UniParc:UPI0004E71BB8, UniRef:UniRef100_A0A9C7QVD1, UniRef:UniRef50_A0A542BI15, UniRef:UniRef90_A0A1W5DJE9
contig_1	cds	185923	186747	+	KEBBGD_00165	dapF	diaminopimelate epimerase	COG:COG0253, COG:E, EC:5.1.1.7, GO:0005829, GO:0008837, GO:0009089, KEGG:K01778, RefSeq:WP_037426832.1, SO:0001217, UniParc:UPI0004E698B0, UniRef:UniRef100_A0A7G2JIM3, UniRef:UniRef50_P0A6K1, UniRef:UniRef90_A1JI90
contig_1	cds	186744	187448	+	KEBBGD_00166		DUF484 domain-containing protein	RefSeq:WP_037426835.1, SO:0001217, UniParc:UPI0004E6C207, UniRef:UniRef100_A0A7G2JGR0, UniRef:UniRef50_I0QQG3, UniRef:UniRef90_D4E036
contig_1	cds	187445	188356	+	KEBBGD_00167	xerC	tyrosine recombinase XerC	COG:COG4973, COG:L, GO:0003677, GO:0006310, GO:0007059, GO:0015074, GO:0051301, RefSeq:WP_061808155.1, SO:0001217, UniParc:UPI00076F3589, UniRef:UniRef100_A0A7G2JGN8, UniRef:UniRef50_O31087, UniRef:UniRef90_A0A2X4WR40
contig_1	cds	188356	189072	+	KEBBGD_00168	yigB	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB	COG:COG1011, COG:H, EC:3.1.3.104, RefSeq:WP_037426841.1, SO:0001217, UniParc:UPI0004E7537B, UniRef:UniRef100_A0A7G2JFX6, UniRef:UniRef50_P0ADP0, UniRef:UniRef90_A0A3E2E9C2
contig_1	cds	189150	191312	+	KEBBGD_00169	uvrD	DNA helicase II	COG:COG0210, COG:L, EC:3.6.4.12, GO:0003678, GO:0005737, GO:0006268, GO:0006281, RefSeq:WP_037426853.1, SO:0001217, UniParc:UPI0004E6A7F0, UniRef:UniRef100_A0A9C7V6X1, UniRef:UniRef50_Q6CZH2, UniRef:UniRef90_A1JI94
contig_1	cds	191355	191834	-	KEBBGD_00170	wbuC	Cupin fold metalloprotein, WbuC family	RefSeq:WP_261444413.1, SO:0001217, UniParc:UPI000EBBE1A3, UniRef:UniRef100_A0A9C7QTQ1, UniRef:UniRef50_A0A0H3GT84, UniRef:UniRef90_A0A9C7QTQ1
contig_1	cds	192280	193230	+	KEBBGD_00171	corA	magnesium/cobalt transporter CorA	COG:COG0598, COG:P, GO:0005886, GO:0006824, GO:0015087, GO:0015095, GO:0015099, GO:0015693, GO:0016020, RefSeq:WP_037426848.1, SO:0001217, UniParc:UPI0004E7B0ED, UniRef:UniRef100_A0A7G2JGE7, UniRef:UniRef50_P0A2R8, UniRef:UniRef90_Q8ZAG5
contig_1	cds	193341	194399	+	KEBBGD_00172	abrB	AbrB family transcriptional regulator	SO:0001217, UniRef:UniRef50_P75747, UniRef:UniRef90_S4YAM1
contig_1	cds	194408	195295	-	KEBBGD_00173	rarD	EamA family transporter RarD	COG:COG2962, COG:R, GO:0016020, KEGG:K05786, RefSeq:WP_037426264.1, SO:0001217, UniParc:UPI0004E6EE75, UniRef:UniRef100_A0A7G2JFH0, UniRef:UniRef50_A0A7Z1TSM3, UniRef:UniRef90_D4E044
contig_1	cds	195360	195830	-	KEBBGD_00174	paaI	thioesterase family protein	COG:COG2050, COG:Q, RefSeq:WP_037426267.1, SO:0001217, UniParc:UPI0004E6C605, UniRef:UniRef100_A0A7G2JG47, UniRef:UniRef50_Q8E9M7, UniRef:UniRef90_A0A1W5DJG0
contig_1	cds	196034	196912	+	KEBBGD_00175	pldA	phospholipase A	COG:COG2829, COG:M, EC:3.1.1.32, EC:3.1.1.4, GO:0004620, GO:0006629, KEGG:K01058, RefSeq:WP_037426271.1, SO:0001217, UniParc:UPI0004E711E7, UniRef:UniRef100_A0A7G2JIN3, UniRef:UniRef50_P0A921, UniRef:UniRef90_A0A656VSM9
contig_1	cds	196961	198793	+	KEBBGD_00176	recQ	ATP-dependent DNA helicase RecQ	COG:COG0514, COG:L, EC:3.6.4.12, GO:0003678, GO:0006310, RefSeq:WP_037426275.1, SO:0001217, UniParc:UPI0004E6E20A, UniRef:UniRef100_A0A9C7QSR8, UniRef:UniRef50_K6ZXG4, UniRef:UniRef90_A0A240ABK7
contig_1	cds	198806	199432	+	KEBBGD_00177	rhtC	threonine export protein RhtC	COG:COG1280, COG:E, GO:0006865, KEGG:K05835, RefSeq:WP_061808151.1, SO:0001217, UniParc:UPI00076F38A3, UniRef:UniRef100_UPI00076F38A3, UniRef:UniRef50_P0AG38, UniRef:UniRef90_A0A0F7D1N7
contig_1	cds	199485	200105	-	KEBBGD_00178	rhtB	homoserine/homoserine lactone efflux protein	COG:COG1280, COG:E, GO:0006865, GO:0016020, KEGG:K05834, RefSeq:WP_037426281.1, SO:0001217, UniParc:UPI0004E63D30, UniRef:UniRef100_A0A9C7QRW7, UniRef:UniRef50_P0AG34, UniRef:UniRef90_W0L9R0
contig_1	cds	200241	201278	+	KEBBGD_00179	pldB	lysophospholipase L2	EC:3.1.1.5, SO:0001217, UniRef:UniRef50_P07000, UniRef:UniRef90_A0A7W4I090
contig_1	cds	201290	202087	+	KEBBGD_00180	yigL	sugar/pyridoxal phosphate phosphatase YigL	COG:COG0561, COG:HR, EC:3.1.3.104, EC:3.1.3.23, EC:3.1.3.74, KEGG:K21064, RefSeq:WP_037426288.1, SO:0001217, UniParc:UPI0004E71EBE, UniRef:UniRef100_A0A7G2JHX0, UniRef:UniRef50_P27848, UniRef:UniRef90_A0A0P0Q9B0
contig_1	cds	202261	203340	-	KEBBGD_00181	glpQ	glycerophosphodiester phosphodiesterase	COG:COG0584, COG:I, EC:3.1.4.46, GO:0006629, GO:0008081, RefSeq:WP_037426291.1, SO:0001217, UniParc:UPI0004E63D20, UniRef:UniRef100_A0A7G2JGF7, UniRef:UniRef50_Q06282, UniRef:UniRef90_A0A240ADX7
contig_1	cds	203591	204946	-	KEBBGD_00182	glpT	glycerol-3-phosphate transporter	COG:COG2271, COG:G, GO:0015169, GO:0015794, GO:0016020, KEGG:K02445, RefSeq:WP_037426293.1, SO:0001217, UniParc:UPI0004E7B21C, UniRef:UniRef100_A0A7G2JFG8, UniRef:UniRef50_P08194, UniRef:UniRef90_A0A126VCP1
contig_1	cds	205312	206955	+	KEBBGD_00183	glpA	anaerobic glycerol-3-phosphate dehydrogenase subunit A	COG:C, COG:COG0578, EC:1.1.5.3, GO:0004368, GO:0006072, GO:0009331, GO:0010181, GO:0046174, GO:0050660, RefSeq:WP_037426295.1, SO:0001217, UniParc:UPI0004E629E9, UniRef:UniRef100_A0A9C7V6V0, UniRef:UniRef50_P0A9C0, UniRef:UniRef90_A0A240ACY7
contig_1	cds	206945	208216	+	KEBBGD_00184	glpB	glycerol-3-phosphate dehydrogenase subunit GlpB	EC:1.1.5.3, KEGG:K00112, SO:0001217, UniRef:UniRef50_Q8ZAH6, UniRef:UniRef90_A0A9C7QTP3
contig_1	cds	208213	209412	+	KEBBGD_00185	glpC	anaerobic glycerol-3-phosphate dehydrogenase subunit GlpC	COG:C, COG:COG0247, EC:1.1.5.3, GO:0004368, GO:0006071, GO:0009061, GO:0009331, GO:0016020, GO:0051536, KEGG:K00113, RefSeq:WP_261444417.1, SO:0001217, UniParc:UPI002178926B, UniRef:UniRef100_UPI002178926B, UniRef:UniRef50_P0A996, UniRef:UniRef90_A0A515D1V9
contig_1	cds	209464	210027	-	KEBBGD_00186	dcrB	DcrB family lipoprotein	KEGG:K27311, RefSeq:WP_037426304.1, SO:0001217, UniParc:UPI0004E73184, UniRef:UniRef100_A0A7G2JGT1, UniRef:UniRef50_P0AEE1, UniRef:UniRef90_A0A7W4F5P9
contig_1	cds	210108	210542	-	KEBBGD_00187		GNAT family N-acetyltransferase	SO:0001217, UniParc:UPI0004E7579B, UniRef:UniRef100_UPI0004E7579B, UniRef:UniRef50_L0MCS2, UniRef:UniRef90_A0A9C7QRX6
contig_1	cds	210585	211250	-	KEBBGD_00188	yhhQ	7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter	COG:COG1738, COG:J, GO:1990397, RefSeq:WP_037426307.1, SO:0001217, UniParc:UPI0004E70BDC, UniRef:UniRef100_A0A7G2JFZ6, UniRef:UniRef50_P37619, UniRef:UniRef90_A0A240AD60
contig_1	cds	211471	211716	+	KEBBGD_00189	tusA	sulfurtransferase TusA	COG:COG0425, COG:JHO, EC:2.8.1.-, GO:0002143, GO:0005737, GO:0097163, RefSeq:WP_012004676.1, SO:0001217, UniParc:UPI0000E7495D, UniRef:UniRef100_A8G875, UniRef:UniRef50_C5B9A2, UniRef:UniRef90_A8G875
contig_1	cds	211782	214130	-	KEBBGD_00190		zinc/cadmium/mercury/lead-transporting ATPase	EC:7.2.2.12, EC:7.2.2.21, GO:0006812, GO:0019829, SO:0001217, UniRef:UniRef50_P37617, UniRef:UniRef90_A0A9C7QSQ9
contig_1	cds	214769	216232	+	KEBBGD_00191		Serralysin	COG:COG2931, COG:Q, EC:3.4.24.40, GO:0004222, GO:0005509, GO:0005615, GO:0006508, GO:0008270, GO:0031012, KEGG:K01406, RefSeq:WP_037423578.1, SO:0001217, UniParc:UPI0004E7745E, UniRef:UniRef100_A0A7G2JGG9, UniRef:UniRef50_P23694, UniRef:UniRef90_P23694
contig_1	cds	216288	216665	+	KEBBGD_00192		Alkaline proteinase inhibitor	SO:0001217, UniRef:UniRef50_Q54478, UniRef:UniRef90_A0A7G2JFH5
contig_1	cds	216702	217523	-	KEBBGD_00193		hypothetical protein	
contig_1	cds	217747	218496	+	KEBBGD_00194		tRNA (Cmo5U34)-methyltransferase	RefSeq:WP_227021842.1, SO:0001217, UniParc:UPI0010EEB3B5, UniRef:UniRef100_UPI0010EEB3B5, UniRef:UniRef50_V4JYA3, UniRef:UniRef90_A0A240C4R1
contig_1	cds	218508	219419	+	KEBBGD_00195		Class I SAM-dependent methyltransferase	RefSeq:WP_037423449.1, SO:0001217, UniParc:UPI0004E6EBC5, UniRef:UniRef100_A0A7G2JIP7, UniRef:UniRef50_A0A0P9LCW3, UniRef:UniRef90_A0A7G2JIP7
contig_1	cds	219416	220534	+	KEBBGD_00196		Zn-dependent proteases	KEGG:K16922, RefSeq:WP_186336825.1, SO:0001217, UniParc:UPI0010F25B35, UniRef:UniRef100_UPI0010F25B35, UniRef:UniRef50_S2F0S3, UniRef:UniRef90_A0A240C4Y5
contig_1	cds	220545	220679	+	KEBBGD_00197		Response regulator	SO:0001217, UniRef:UniRef50_A0A0P9SX47, UniRef:UniRef90_A0A240C7A7
contig_1	cds	220733	221647	+	KEBBGD_00198		DUF692 domain-containing protein	KEGG:K09930, SO:0001217, UniRef:UniRef50_I3TJF8, UniRef:UniRef90_A0A240C6Z5
