# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	111276	113282	+	EGDEDF_00093	hmsP	biofilm formation regulator HmsP	COG:COG2200, COG:T, EC:3.1.4.52, GO:0007165, KEGG:K26149, RefSeq:WP_028127370.1, SO:0001217, UniParc:UPI000405B0E7, UniRef:UniRef100_A0A379Y6L9, UniRef:UniRef50_A0A0H3DYV2, UniRef:UniRef90_A0A1C3HLG9
contig_1	cds	113556	114842	+	EGDEDF_00094	dctA	C4-dicarboxylate transport protein	COG:C, COG:COG1301, GO:0005886, GO:0015138, GO:0015141, GO:0015366, GO:0070778, RefSeq:WP_016929514.1, SO:0001217, UniParc:UPI00031A6F66, UniRef:UniRef100_A0A0P0Q8Y9, UniRef:UniRef50_Q885Z9, UniRef:UniRef90_A8G823
contig_1	cds	115103	116605	+	EGDEDF_00095	pqqL	Peptidase M16 inactive domain	COG:COG0612, COG:R, RefSeq:WP_116403981.1, SO:0001217, UniParc:UPI000E2E6E50, UniRef:UniRef100_UPI000E2E6E50, UniRef:UniRef50_P37648, UniRef:UniRef90_A0A240AAC0
contig_1	cds	116632	116967	-	EGDEDF_00096	ppiC	peptidylprolyl isomerase PpiC	COG:COG0760, COG:O, EC:5.2.1.8, SO:0001217, UniParc:UPI0002AF2D39, UniRef:UniRef100_A0A2X2KC50, UniRef:UniRef50_P0A9L5, UniRef:UniRef90_A0A2X4TP35
contig_1	cds	117023	119047	+	EGDEDF_00097	rep	DNA helicase Rep	COG:COG0210, COG:L, EC:3.6.4.12, EC:5.6.2.4, GO:0003678, GO:0006268, KEGG:K03656, RefSeq:WP_004934177.1, SO:0001217, UniParc:UPI0002AF360E, UniRef:UniRef100_A0A1L6QK30, UniRef:UniRef50_P09980, UniRef:UniRef90_A0A085G3A6
contig_1	cds	119080	120576	-	EGDEDF_00098	ppx	exopolyphosphatase	EC:3.6.1.11, EC:3.6.1.40, GO:0000287, GO:0004309, GO:0006798, KEGG:K01524, RefSeq:WP_016929512.1, SO:0001217, UniParc:UPI0002DFF1A7, UniRef:UniRef100_A0A3E2EAI4, UniRef:UniRef50_P25552, UniRef:UniRef90_A0A3E2EAI4
contig_1	cds	120582	121868	-	EGDEDF_00099	rhlB	ATP-dependent RNA helicase RhlB	COG:COG0513, COG:L, EC:3.6.4.13, GO:0003676, GO:0003689, GO:0003723, GO:0003724, GO:0005524, GO:0005829, GO:0006401, GO:0016887, GO:0061775, GO:0140584, GO:0140665, GO:0140849, RefSeq:WP_015376249.1, SO:0001217, UniParc:UPI0002AF3DFB, UniRef:UniRef100_A0A0P0Q8S5, UniRef:UniRef50_Q8EJQ5, UniRef:UniRef90_Q8ZAD8
contig_1	ncRNA-region	121942	122029	+			TrxA 5' UTR thermometer	RFAM:RF02773, SO:0002168
contig_1	cds	122000	122326	+	EGDEDF_00100	trxA	thioredoxin TrxA	COG:COG3118, COG:O, GO:0006662, GO:0015035, RefSeq:WP_004934187.1, SO:0001217, UniParc:UPI00011F9033, UniRef:UniRef100_A0A080V452, UniRef:UniRef50_A0A0T9QC36, UniRef:UniRef90_W0LDF6
contig_1	cds	122727	123986	+	EGDEDF_00101	rho	transcription termination factor Rho	COG:COG1158, COG:K, EC:3.6.4.-, GO:0003723, GO:0004386, GO:0005524, GO:0005829, GO:0006353, GO:0008186, GO:0016887, KEGG:K03628, RefSeq:WP_004934188.1, SO:0001217, UniParc:UPI0002AF3964, UniRef:UniRef100_A0A084X255, UniRef:UniRef50_P0AG30, UniRef:UniRef90_P57652
contig_1	cds	124291	125373	+	EGDEDF_00102	wecA	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase	COG:COG0472, COG:M, EC:2.7.8.33, GO:0000287, GO:0009103, GO:0009246, GO:0009276, GO:0016020, GO:0016780, GO:0030145, GO:0036380, SO:0001217, UniRef:UniRef50_P0AC78, UniRef:UniRef90_L0MCW2
contig_1	cds	125391	126446	+	EGDEDF_00103	wzzE	ECA polysaccharide chain length modulation protein	COG:COG3765, COG:M, GO:0009103, GO:0009246, GO:0016020, KEGG:K05790, SO:0001217, UniRef:UniRef50_P0AG00, UniRef:UniRef90_A8G832
contig_1	cds	126532	127662	+	EGDEDF_00104	wecB	non-hydrolyzing UDP-N-acetylglucosamine 2-epimerase	COG:COG0381, COG:M, EC:5.1.3.14, GO:0008761, KEGG:K01791, SO:0001217, UniRef:UniRef50_P27828, UniRef:UniRef90_D4E012
contig_1	cds	127659	128921	+	EGDEDF_00105	wecC	UDP-N-acetyl-D-mannosamine dehydrogenase	COG:COG0677, COG:M, EC:1.1.1.336, GO:0009246, GO:0051287, GO:0089714, KEGG:K02472, RefSeq:WP_033639021.1, SO:0001217, UniParc:UPI0004E3D309, UniRef:UniRef100_UPI0004E3D309, UniRef:UniRef50_P27829, UniRef:UniRef90_A0A240ABM8
contig_1	cds	128918	129985	+	EGDEDF_00106	rffG	dTDP-glucose 4,6-dehydratase	COG:COG1088, COG:M, EC:4.2.1.46, GO:0008460, GO:0009225, RefSeq:WP_033639020.1, SO:0001217, UniParc:UPI0004E317D8, UniRef:UniRef100_UPI0004E317D8, UniRef:UniRef50_A0A941DWP1, UniRef:UniRef90_A0A084A566
contig_1	cds	130034	130915	+	EGDEDF_00107	rfbA	glucose-1-phosphate thymidylyltransferase RfbA	COG:COG1209, COG:M, EC:2.7.7.24, GO:0000271, GO:0008879, GO:0019305, KEGG:K00973, RefSeq:WP_016929505.1, SO:0001217, UniParc:UPI0002D81D23, UniRef:UniRef100_A0AAW6X5Q7, UniRef:UniRef50_P55257, UniRef:UniRef90_D4E015
contig_1	cds	130893	131624	+	EGDEDF_00108	rffC	dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase	EC:2.3.1.210, GO:0008080, RefSeq:WP_318670117.1, SO:0001217, UniParc:UPI00298E0ED5, UniRef:UniRef100_UPI00298E0ED5, UniRef:UniRef50_Q6CZE7, UniRef:UniRef90_A0A2V4FUQ3
contig_1	cds	131611	132741	+	EGDEDF_00109	rffA	dTDP-4-amino-4,6-dideoxygalactose transaminase	COG:COG0399, COG:M, EC:2.6.1.59, GO:0009246, GO:0019180, KEGG:K02805, RefSeq:WP_033634227.1, SO:0001217, UniParc:UPI0003FF9DC8, UniRef:UniRef100_UPI0003FF9DC8, UniRef:UniRef50_P27833, UniRef:UniRef90_A0A5C7CJM0
contig_1	cds	132743	133993	+	EGDEDF_00110	wzxE	lipid III flippase WzxE	COG:COG2244, COG:M, GO:0009246, GO:0016020, KEGG:K16693, SO:0001217, UniRef:UniRef50_P0AAA7, UniRef:UniRef90_W0LDG3
contig_1	cds	133990	135075	+	EGDEDF_00111		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase	EC:2.4.1.325, KEGG:K12582, SO:0001217, UniRef:UniRef50_P56258, UniRef:UniRef90_A0A1Q4NX31
contig_1	cds	135072	136439	+	EGDEDF_00112	wzyE	ECA oligosaccharide polymerase	EC:2.4.99.27, GO:0009246, GO:0016020, KEGG:K02853, RefSeq:WP_016929500.1, SO:0001217, UniParc:UPI0002E88B54, UniRef:UniRef100_A0A3E2E9D9, UniRef:UniRef50_P27835, UniRef:UniRef90_A0A240AAT8
contig_1	cds	136454	137194	+	EGDEDF_00113	wecG	lipopolysaccharide N-acetylmannosaminouronosyltransferase	COG:COG1922, COG:M, EC:2.4.1.180, GO:0009246, GO:0047241, RefSeq:WP_048796346.1, SO:0001217, UniParc:UPI0006602A80, UniRef:UniRef100_A0A5C7CCF8, UniRef:UniRef50_P27836, UniRef:UniRef90_A8G842
contig_1	cds	137560	138963	+	EGDEDF_00114	thrP	bifunctional threonine/serine APC transporter ThrP	COG:COG1113, COG:E, GO:0015194, GO:0015195, RefSeq:WP_004934226.1, SO:0001217, UniParc:UPI0002AF3A23, UniRef:UniRef100_A0A0G8B3Z2, UniRef:UniRef50_P27837, UniRef:UniRef90_D4E022
contig_1	tRNA	139099	139175	+	EGDEDF_00115	trnR	tRNA-Arg(ccg)	SO:0001036
contig_1	tRNA	139239	139314	+	EGDEDF_00116	trnH	tRNA-His(gtg)	SO:0000262
contig_1	tRNA	139356	139442	+	EGDEDF_00117	trnL	tRNA-Leu(cag)	SO:0000264
contig_1	tRNA	139517	139593	+	EGDEDF_00118	trnP	tRNA-Pro(tgg)	SO:0000268
contig_1	ncRNA	140036	140241	+	EGDEDF_00119	GlmZ_SraJ	GlmZ RNA activator of glmS mRNA	RFAM:RF00083, SO:0000655
contig_1	ncRNA	140038	140184	+	EGDEDF_00120	GlmY_tke1	Glm Y RNA activator of glmS mRNA	RFAM:RF00128, SO:0000655
contig_1	cds	140313	141509	-	EGDEDF_00121	hemY	protoheme IX biogenesis protein HemY	COG:COG3071, COG:S, GO:0005515, GO:0016020, GO:0042168, RefSeq:WP_033639014.1, SO:0001217, UniParc:UPI0004E2A54F, UniRef:UniRef100_A0A349ZM07, UniRef:UniRef50_P0ACB7, UniRef:UniRef90_A0A240AAY6
contig_1	cds	141513	142637	-	EGDEDF_00122	hemX	uroporphyrinogen-III C-methyltransferase	COG:COG2959, COG:R, EC:2.1.1.107, KEGG:K02496, RefSeq:WP_171402759.1, SO:0001217, UniParc:UPI00148C6817, UniRef:UniRef100_UPI00148C6817, UniRef:UniRef50_A0A3S4EFV5, UniRef:UniRef90_A0A240AB45
contig_1	cds	142660	143400	-	EGDEDF_00123	hemD	uroporphyrinogen-III synthase	COG:COG1587, COG:H, EC:4.2.1.75, GO:0004852, GO:0006780, RefSeq:WP_033639013.1, SO:0001217, UniParc:UPI0005076EBA, UniRef:UniRef100_A0A379Y7Z8, UniRef:UniRef50_W0LER5, UniRef:UniRef90_A0A7W4F5L5
contig_1	cds	143397	144338	-	EGDEDF_00124	hemC	hydroxymethylbilane synthase	COG:COG0181, COG:H, EC:2.5.1.61, GO:0004418, GO:0005737, GO:0006782, GO:0033014, KEGG:K01749, RefSeq:WP_004934233.1, SO:0001217, UniParc:UPI0002AF23A0, UniRef:UniRef100_A0A0N7JNW6, UniRef:UniRef50_P06983, UniRef:UniRef90_A8G848
contig_1	cds	144655	147207	+	EGDEDF_00125		Adenylate cyclase	RefSeq:WP_004934235.1, SO:0001217, UniParc:UPI0002B88E0A, UniRef:UniRef100_A0A3E2E993, UniRef:UniRef90_B8B1P2
contig_1	cds	147244	147564	-	EGDEDF_00126	cyaY	iron donor protein CyaY	COG:COG1965, COG:P, GO:0005506, GO:0005829, GO:0008198, GO:0008199, GO:0016226, RefSeq:WP_004934237.1, SO:0001217, UniParc:UPI0002B8AC09, UniRef:UniRef100_A0A0F6KPR1, UniRef:UniRef50_P27838, UniRef:UniRef90_A8G850
contig_1	cds	147637	147849	+	EGDEDF_00127	lptM	LPS translocon maturation chaperone LptM	COG:COG5567, COG:S, SO:0001217, UniParc:UPI0002AF2C7F, UniRef:UniRef100_A0A379Y663, UniRef:UniRef50_A0A542BI15, UniRef:UniRef90_A0A0A5NBH5
contig_1	cds	147921	148745	+	EGDEDF_00128	dapF	diaminopimelate epimerase	COG:COG0253, COG:E, EC:5.1.1.7, GO:0005829, GO:0008837, GO:0009089, KEGG:K01778, RefSeq:WP_004934244.1, SO:0001217, UniParc:UPI0002B868A4, UniRef:UniRef100_A0A2S4X5S5, UniRef:UniRef50_P0A6K1, UniRef:UniRef90_A1JI90
contig_1	cds	148742	149455	+	EGDEDF_00129	yigA	DUF484 domain-containing protein	COG:COG3159, COG:S, RefSeq:WP_004934247.1, SO:0001217, UniParc:UPI0002AF25B2, UniRef:UniRef100_A0A3E2E9B7, UniRef:UniRef50_P23305, UniRef:UniRef90_A0A1Q4NX34
contig_1	cds	149452	150363	+	EGDEDF_00130	xerC	tyrosine recombinase XerC	COG:COG4973, COG:L, GO:0003677, GO:0005737, GO:0006310, GO:0006313, GO:0007059, GO:0009037, GO:0015074, GO:0051301, RefSeq:WP_016929495.1, SO:0001217, UniParc:UPI0002DBB950, UniRef:UniRef100_A0A2V4FSU2, UniRef:UniRef50_O31087, UniRef:UniRef90_O31087
contig_1	cds	150363	151079	+	EGDEDF_00131	yigB	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB	COG:COG1011, COG:H, EC:3.1.3.104, RefSeq:WP_016929494.1, SO:0001217, UniParc:UPI0002D41E5E, UniRef:UniRef100_A0A3E2E9C2, UniRef:UniRef50_P0ADP0, UniRef:UniRef90_A0A3E2E9C2
contig_1	cds	151158	153320	+	EGDEDF_00132	uvrD	DNA helicase II	COG:COG0210, COG:L, EC:3.6.4.12, GO:0003678, GO:0005737, GO:0006268, GO:0006281, RefSeq:WP_025304874.1, SO:0001217, UniParc:UPI0003C92A67, UniRef:UniRef100_A0A221FVR3, UniRef:UniRef50_Q6CZH2, UniRef:UniRef90_A1JI94
contig_1	cds	153368	153841	-	EGDEDF_00133	wbuC	Cupin fold metalloprotein WbuC cupin domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0H3GT84, UniRef:UniRef90_A8G857
contig_1	cds	154286	155236	+	EGDEDF_00134	corA	magnesium/cobalt transporter CorA	COG:COG0598, COG:P, GO:0006824, GO:0015087, GO:0015095, GO:0015693, GO:0016020, RefSeq:WP_004934262.1, SO:0001217, UniParc:UPI0002AF2445, UniRef:UniRef100_A0A0F6KPQ3, UniRef:UniRef50_P0A2R8, UniRef:UniRef90_W0LES8
contig_1	cds	155253	156140	-	EGDEDF_00135	rarD	EamA family transporter RarD	COG:COG2962, COG:R, GO:0016020, KEGG:K05786, RefSeq:WP_048326579.1, SO:0001217, UniParc:UPI0006509741, UniRef:UniRef100_A0A5C7CJN9, UniRef:UniRef50_A0A7Z1TSM3, UniRef:UniRef90_D4E044
contig_1	cds	156207	156677	-	EGDEDF_00136	paaI	thioesterase family protein	COG:COG2050, COG:Q, RefSeq:WP_016929489.1, SO:0001217, UniParc:UPI0002EEF025, UniRef:UniRef100_A0A2U9FI95, UniRef:UniRef50_Q8E9M7, UniRef:UniRef90_A0A1W5DJG0
contig_1	cds	156881	157759	+	EGDEDF_00137	pldA	phospholipase A	COG:COG2829, COG:M, EC:3.1.1.32, EC:3.1.1.4, GO:0004620, GO:0006629, KEGG:K01058, RefSeq:WP_016929488.1, SO:0001217, UniParc:UPI000306E122, UniRef:UniRef100_A0A3E2E9C1, UniRef:UniRef50_P0A921, UniRef:UniRef90_A0A656VSM9
contig_1	cds	157791	159635	+	EGDEDF_00138	recQ	ATP-dependent DNA helicase RecQ	COG:COG0514, COG:L, EC:3.6.4.12, GO:0003678, GO:0006310, SO:0001217, UniParc:UPI000744F495, UniRef:UniRef100_A0A379Y6Z4, UniRef:UniRef50_K6ZXG4, UniRef:UniRef90_A0A240ABK7
contig_1	cds	159648	160268	+	EGDEDF_00139	rhtC	threonine export protein RhtC	COG:COG1280, COG:E, GO:0006865, KEGG:K05835, RefSeq:WP_016929486.1, SO:0001217, UniParc:UPI000300960E, UniRef:UniRef100_A0A2V4H4C1, UniRef:UniRef50_P0AG38, UniRef:UniRef90_A0A0F7D1N7
contig_1	cds	160316	160936	-	EGDEDF_00140	rhtB	homoserine/homoserine lactone efflux protein	COG:COG1280, COG:E, GO:0006865, GO:0016020, KEGG:K05834, RefSeq:WP_004934282.1, SO:0001217, UniParc:UPI0002AF22E8, UniRef:UniRef100_A0A3E2E9B4, UniRef:UniRef50_P0AG34, UniRef:UniRef90_W0L9R0
contig_1	cds	161085	162128	+	EGDEDF_00141	pldB	lysophospholipase L2	COG:COG2267, COG:I, EC:3.1.1.5, SO:0001217, UniRef:UniRef50_P07000, UniRef:UniRef90_A0A5C7CHJ1
contig_1	cds	162133	162930	+	EGDEDF_00142	yigL	sugar/pyridoxal phosphate phosphatase YigL	COG:COG0561, COG:HR, EC:3.1.3.104, EC:3.1.3.23, EC:3.1.3.74, KEGG:K21064, RefSeq:WP_004934290.1, SO:0001217, UniParc:UPI0002AF341C, UniRef:UniRef100_A0A0P0Q9B0, UniRef:UniRef50_P27848, UniRef:UniRef90_A0A0P0Q9B0
contig_1	cds	162974	164053	-	EGDEDF_00143	glpQ	glycerophosphodiester phosphodiesterase	EC:3.1.4.46, GO:0006629, GO:0008081, KEGG:K01126, SO:0001217, UniRef:UniRef50_Q06282, UniRef:UniRef90_A0A2X2HCN2
contig_1	cds	164136	165491	-	EGDEDF_00144	glpT	glycerol-3-phosphate transporter	COG:COG2271, COG:G, GO:0015169, GO:0015794, GO:0016020, KEGG:K02445, RefSeq:WP_004934295.1, SO:0001217, UniParc:UPI0002B87AD4, UniRef:UniRef100_A0A3E2E974, UniRef:UniRef50_P08194, UniRef:UniRef90_A0A126VCP1
contig_1	cds	165856	167505	+	EGDEDF_00145	glpA	anaerobic glycerol-3-phosphate dehydrogenase subunit A	COG:C, COG:COG0578, EC:1.1.5.3, GO:0004368, GO:0006072, GO:0009331, GO:0010181, GO:0046174, GO:0050660, RefSeq:WP_346403742.1, SO:0001217, UniParc:UPI0032047867, UniRef:UniRef100_UPI0032047867, UniRef:UniRef50_P0A9C0, UniRef:UniRef90_A0A240ACY7
contig_1	cds	167495	168763	+	EGDEDF_00146	glpB	glycerol-3-phosphate dehydrogenase subunit GlpB	COG:COG3075, COG:E, EC:1.1.5.3, KEGG:K00112, SO:0001217, UniRef:UniRef50_P13033, UniRef:UniRef90_A0A1Q4NX87
contig_1	cds	168760	169959	+	EGDEDF_00147	glpC	anaerobic glycerol-3-phosphate dehydrogenase subunit GlpC	COG:C, COG:COG0247, EC:1.1.5.3, GO:0004368, GO:0006071, GO:0009061, GO:0009331, GO:0016020, GO:0051536, KEGG:K00113, RefSeq:WP_016929482.1, SO:0001217, UniParc:UPI0002F55C88, UniRef:UniRef100_A0A0P0Q9L6, UniRef:UniRef50_P0A996, UniRef:UniRef90_A0A515D1V9
contig_1	cds	169993	170556	-	EGDEDF_00148	dcrB	DcrB family lipoprotein	KEGG:K27311, RefSeq:WP_016929481.1, SO:0001217, UniParc:UPI0002E81E04, UniRef:UniRef100_A0A379Y9A5, UniRef:UniRef50_P0AEE1, UniRef:UniRef90_A0A240AD56
contig_1	cds	170637	171071	-	EGDEDF_00149		GNAT family N-acetyltransferase	RefSeq:WP_004934307.1, SO:0001217, UniParc:UPI0002B8A652, UniRef:UniRef100_A0A349ZAY3, UniRef:UniRef50_L0MCS2, UniRef:UniRef90_A0AB35TVD5
contig_1	cds	171113	171772	-	EGDEDF_00150	yhhQ	7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter	COG:COG1738, COG:J, GO:1990397, RefSeq:WP_016929479.1, SO:0001217, UniParc:UPI00031242D3, UniRef:UniRef100_UPI00031242D3, UniRef:UniRef50_P37619, UniRef:UniRef90_A0A240AD60
contig_1	cds	171993	172238	+	EGDEDF_00151	tusA	sulfurtransferase TusA	COG:COG0425, COG:JHO, EC:2.8.1.-, GO:0002143, GO:0005737, GO:0097163, SO:0001217, UniRef:UniRef50_C5B9A2, UniRef:UniRef90_A8G875
contig_1	cds	172320	174638	-	EGDEDF_00152		Zinc/cadmium/lead-transporting P-type ATPase	SO:0001217, UniRef:UniRef50_P37617
contig_1	cds	175321	176784	+	EGDEDF_00153		Serralysin	COG:COG2931, COG:Q, EC:3.4.24.40, GO:0004222, GO:0005509, GO:0005615, GO:0006508, GO:0008270, GO:0031012, KEGG:K01406, RefSeq:WP_016929476.1, SO:0001217, UniParc:UPI00036162B7, UniRef:UniRef100_V5XVU3, UniRef:UniRef50_P23694, UniRef:UniRef90_P23694
contig_1	cds	176840	177217	+	EGDEDF_00154	inh	Alkaline proteinase inhibitor	GO:0008191, GO:0042597, SO:0001217, UniRef:UniRef50_Q54478, UniRef:UniRef90_Q54478
contig_1	cds	177258	177884	-	EGDEDF_00155	yhhN	Lysoplasmalogenase	COG:COG3714, COG:S, RefSeq:WP_016929474.1, SO:0001217, UniParc:UPI0002DA2DB1, UniRef:UniRef100_A0A3E2E9B5, UniRef:UniRef50_P0ADI9, UniRef:UniRef90_A0A250B0Q1
contig_1	cds	178045	178401	+	EGDEDF_00156		DUF2500 domain-containing protein	RefSeq:WP_028127633.1, SO:0001217, UniParc:UPI0003FA422E, UniRef:UniRef100_A0A3E2E967, UniRef:UniRef50_A0A250B0Y7, UniRef:UniRef90_A0A1Q4NX21
contig_1	cds	178405	178677	-	EGDEDF_00157	yhhL	DUF1145 domain-containing protein	COG:COG3776, COG:S, KEGG:K08993, RefSeq:WP_004934327.1, SO:0001217, UniParc:UPI0002AF2EF2, UniRef:UniRef100_A0A084X2A5, UniRef:UniRef50_D3VJH5, UniRef:UniRef90_D4E090
contig_1	cds	178667	179287	-	EGDEDF_00158	rsmD	16S rRNA (guanine(966)-N(2))-methyltransferase	COG:COG0742, COG:J, EC:2.1.1.171, GO:0003676, GO:0008168, GO:0031167, KEGG:K08316, RefSeq:WP_016929471.1, SO:0001217, UniParc:UPI000305CF2E, UniRef:UniRef100_A0A3E2E999, UniRef:UniRef50_A0AAD2V1E8, UniRef:UniRef90_A0AAP8PXD7
contig_1	cds	179530	181248	+	EGDEDF_00159	ftsY	signal recognition particle-docking protein FtsY	COG:COG0552, COG:U, GO:0003924, GO:0005047, GO:0006614, GO:0009306, KEGG:K03110, SO:0001217, UniRef:UniRef50_D3UZB5, UniRef:UniRef90_A0A656VN86
contig_1	cds	181254	181925	+	EGDEDF_00160	ftsE	cell division ATP-binding protein FtsE	GO:0000910, GO:0005524, SO:0001217, UniRef:UniRef50_P44871, UniRef:UniRef90_A0A433ZQT4
contig_1	cds	181915	182868	+	EGDEDF_00161	ftsX	permease-like cell division protein FtsX	COG:COG2177, COG:D, GO:0000910, RefSeq:WP_004934340.1, SO:0001217, UniParc:UPI0002AF35AE, UniRef:UniRef100_A0AB36VQ60, UniRef:UniRef50_A0A0H3L0U3, UniRef:UniRef90_A0A1W5DIJ5
contig_1	cds	183187	184044	+	EGDEDF_00162	rpoH	RNA polymerase sigma factor RpoH	COG:COG0568, COG:K, GO:0003677, GO:0003700, GO:0005737, GO:0006352, GO:0006355, GO:0009408, GO:0016987, KEGG:K03089, RefSeq:WP_004934345.1, SO:0001217, UniParc:UPI0000134567, UniRef:UniRef100_P50510, UniRef:UniRef50_P50511, UniRef:UniRef90_P50510
contig_1	cds	184109	186184	-	EGDEDF_00163		Tetratricopeptide repeat protein	SO:0001217, UniRef:UniRef50_A8G895, UniRef:UniRef90_A0A656VMA3
contig_1	cds	186171	187388	-	EGDEDF_00164		DUF3142 domain-containing protein	RefSeq:WP_346403738.1, SO:0001217, UniParc:UPI003204D2B0, UniRef:UniRef100_UPI003204D2B0, UniRef:UniRef50_G9Y134, UniRef:UniRef90_A0A8B4H154
contig_1	cds	187385	187777	-	EGDEDF_00165	panM	aspartate 1-decarboxylase autocleavage activator PanM	GO:0008080, GO:0015940, GO:0031638, RefSeq:WP_015376288.1, SO:0001217, UniParc:UPI0002AF44B2, UniRef:UniRef100_A0AB35TXH7, UniRef:UniRef50_A0A0H3I0Y7, UniRef:UniRef90_A0A240ADM3
contig_1	cds	188183	189298	+	EGDEDF_00166	livK	High-affinity leucine-specificleucine-specific-binding periplasmic protein of high-affinity branched-chain amino acid ABC transporter transport system	COG:COG0683, COG:E, RefSeq:WP_015376289.1, SO:0001217, UniParc:UPI0002AF2A21, UniRef:UniRef100_A0A0G8B435, UniRef:UniRef50_P0AD96, UniRef:UniRef90_Q8D1J0
contig_1	cds	189416	190342	+	EGDEDF_00167	livH	high-affinity branched-chain amino acid ABC transporter permease LivH	COG:COG0559, COG:E, EC:7.4.2.2, GO:0016020, GO:0022857, GO:0055085, RefSeq:WP_015376290.1, SO:0001217, UniParc:UPI0002AF2A7E, UniRef:UniRef100_A0A0F6KWW3, UniRef:UniRef50_P0AEX7, UniRef:UniRef90_A0A0F6KWW3
contig_1	cds	190339	191622	+	EGDEDF_00168	livM	Leucine/isoleucine/valine transporter permease subunit	COG:COG4177, COG:E, RefSeq:WP_115116322.1, SO:0001217, UniParc:UPI000DFE765C, UniRef:UniRef100_A0A5C7CM17, UniRef:UniRef50_A0A5E6WZX2, UniRef:UniRef90_W0LDY0
contig_1	cds	191619	192389	+	EGDEDF_00169	livG	high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivG	COG:COG0411, COG:E, GO:0005524, RefSeq:WP_038874156.1, SO:0001217, UniParc:UPI000402C55E, UniRef:UniRef100_A0A0G3SNT9, UniRef:UniRef50_A0A1L6QJY6, UniRef:UniRef90_A0A1L6QJY6
contig_1	cds	192658	193359	+	EGDEDF_00170	livF	high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivF	COG:COG0410, COG:E, EC:7.4.2.2, RefSeq:WP_004934391.1, SO:0001217, UniParc:UPI0002B8A005, UniRef:UniRef100_A0A0P0Q9N1, UniRef:UniRef50_P21630, UniRef:UniRef90_A0A0P0Q9N1
contig_1	cds	193404	194591	+	EGDEDF_00171	aRO8	2-aminoadipate transaminase	COG:COG1167, COG:KE, SO:0001217, UniRef:UniRef50_A0A0C7K9T5, UniRef:UniRef90_A0A240AFE0
contig_1	cds	194902	196221	+	EGDEDF_00172	ugpB	sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB	COG:COG1653, COG:G, EC:7.6.2.-, GO:0055085, KEGG:K05813, SO:0001217, UniRef:UniRef50_P0AG80, UniRef:UniRef90_A0AAP8PWK1
contig_1	cds	196300	197187	+	EGDEDF_00173	ugpA	sn-glycerol-3-phosphate ABC transporter permease UgpA	COG:COG1175, COG:G, EC:7.6.2.-, RefSeq:WP_015376293.1, SO:0001217, UniParc:UPI0002AF3CF8, UniRef:UniRef100_A0A086FLT0, UniRef:UniRef50_Q7CRU3, UniRef:UniRef90_A0A240ADZ3
contig_1	cds	197184	198029	+	EGDEDF_00174	ugpE	sn-glycerol-3-phosphate ABC transporter permease UgpE	COG:COG0395, COG:G, EC:7.6.2.-, GO:0005886, GO:0015794, GO:0055052, SO:0001217, UniRef:UniRef50_Q8UB30, UniRef:UniRef90_A0A379ZEU2
contig_1	cds	198035	199105	+	EGDEDF_00175	ugpC	Sn-glycerol-3-phosphate import ATP-binding protein UgpC	COG:COG3839, COG:G, RefSeq:WP_033638987.1, SO:0001217, UniParc:UPI0004E3996F, UniRef:UniRef100_A0A5C7CPE6, UniRef:UniRef50_Q74R28, UniRef:UniRef90_A0AAN2UP32
contig_1	cds	199105	199842	+	EGDEDF_00176	ugpQ	glycerophosphodiester phosphodiesterase	COG:COG0584, COG:I, EC:3.1.4.46, GO:0006629, GO:0008081, KEGG:K01126, RefSeq:WP_048326628.1, SO:0001217, UniParc:UPI000651D2D2, UniRef:UniRef100_UPI000651D2D2, UniRef:UniRef50_P10908, UniRef:UniRef90_A0A240AFR3
contig_1	cds	199903	200859	+	EGDEDF_00177	yfdV	AEC family transporter	COG:COG0679, COG:R, KEGG:K13936, RefSeq:WP_016929458.1, SO:0001217, UniParc:UPI00030293F8, UniRef:UniRef100_UPI00030293F8, UniRef:UniRef50_A0A2V2BJD7, UniRef:UniRef90_A0AA46QDF4
contig_1	cds	200840	201169	-	EGDEDF_00178		DUF2756 domain-containing protein	RefSeq:WP_016929457.1, SO:0001217, UniParc:UPI0002DE9C9E, UniRef:UniRef100_A0A0G8B4A8, UniRef:UniRef50_S4YE10, UniRef:UniRef90_A0A0G8B4A8
